6.692500222448645175e-01,2.000893628408194069e-01,7.870765433418627222e-01,2.871575479294229960e-01
6.730622701958655085e-01,1.222044010860667551e-01,7.800363960617473502e-01,2.387763774821936302e-01
5.224429694109256062e-01,1.812487330988903078e-01,6.381904468900705396e-01,2.585871755559127072e-01
8.167470606030375890e-01,2.882204854524327842e-01,9.214153313962927250e-01,4.356716646122222314e-01
4.327008814180385854e-01,7.908778595677694312e-02,5.627039697859190781e-01,9.439103128006141874e-02
1.240267798499965907e-01,2.060308879457101172e-01,1.340512085542659160e-01,2.894874688082618164e-01
4.878461496684005083e-01,4.145648695431555231e-01,6.401800240846990953e-01,5.183244663471421321e-01
4.693510397763992481e-01,0.000000000000000000e+00,5.642066647625595399e-01,9.032411147827801301e-02
0.000000000000000000e+00,4.180257801750826840e-01,7.771525036866328007e-02,5.719915679235599848e-01
1.770805425025180346e-01,9.854274919048652825e-02,2.486621112598680350e-01,1.613351916014917065e-01
6.130913006766742779e-01,0.000000000000000000e+00,7.658575031287437884e-01,1.334866817435476360e-01
9.193557693848104506e-01,3.521138501563559342e-01,9.907860740506619912e-01,3.973614144641958723e-01
1.069009619043529702e-01,6.029015885576269329e-02,2.045198193310161783e-01,9.411386165899585099e-02
4.947047983395105319e-01,9.312083185009076280e-03,6.742442752591890631e-01,1.299170920805262641e-01
9.038431204539099095e-01,2.622888733297882857e-01,1.028914306436936155e+00,2.916789833523747988e-01
7.997148764688174483e-01,3.021751422048265523e-01,8.565569658388035856e-01,3.343564692177333209e-01
4.353655571539711833e-01,5.411449210179646307e-01,5.097895466254539487e-01,7.120997584507076095e-01
1.108001255587038741e-01,4.203029112458988026e-01,2.802119888769910028e-01,5.813189413481526513e-01
2.447934958254921745e-01,7.517636768310096418e-01,2.872331381407059459e-01,7.700976470399136797e-01
9.523627643320977665e-01,1.225146953751242440e-01,1.014324483452585968e+00,1.634479609254134991e-01
7.872047071559491460e-01,3.516261707059683550e-01,9.535313171348391847e-01,4.459962785905374760e-01
