6.816028026824531016e-01,2.092174790194633316e-01,7.747237629042741380e-01,2.780294317507790436e-01
6.842772995205144149e-01,1.344256566759832738e-01,7.688213667370984439e-01,2.265551218922771115e-01
5.345777855982553062e-01,1.893567956145458808e-01,6.260556307027408396e-01,2.504791130402571619e-01
8.277203470571692367e-01,3.036790768159590703e-01,9.104420449421610773e-01,4.202130732486959452e-01
4.463302374566067154e-01,8.069215845034709289e-02,5.490746137473510036e-01,9.278665878649126897e-02
1.250777280206054609e-01,2.147803681974292389e-01,1.330002603836570318e-01,2.807379885565426947e-01
5.038166365023672988e-01,4.254428917887347339e-01,6.242095372507323603e-01,5.074464441015629212e-01
4.792955811055934490e-01,0.000000000000000000e+00,5.542621234333653391e-01,7.802082354942192766e-02
0.000000000000000000e+00,4.341673546971004383e-01,6.711839804566374634e-02,5.558499934015421751e-01
1.845850618077240768e-01,1.051258278303499744e-01,2.411575919546619928e-01,1.547521129616282742e-01
6.291071122240686764e-01,0.000000000000000000e+00,7.498416915813493899e-01,1.178525106740275913e-01
9.268444303578432519e-01,3.568575464144359000e-01,9.832974130776291899e-01,3.926177182061159066e-01
1.171351969571483020e-01,6.383619221416617084e-02,1.942855842782208464e-01,9.056782830059237344e-02
5.135274854359284102e-01,2.195615669824878269e-02,6.554215881627711848e-01,1.172730185672865716e-01
9.169554222101948815e-01,2.653700945418336343e-01,1.015802004680651072e+00,2.885977621403294502e-01
8.056741277737353712e-01,3.055489910045667834e-01,8.505977145338856626e-01,3.309826204179930897e-01
4.431680721792072841e-01,5.590676055875264394e-01,5.019870316002178479e-01,6.941770738811458008e-01
1.285610467130404166e-01,4.371836240791995842e-01,2.624510677226544741e-01,5.644382285148519252e-01
2.492428131649903900e-01,7.536857866109754056e-01,2.827838208012077303e-01,7.681755372599479159e-01
9.588587510140844650e-01,1.268060861182997434e-01,1.007828496770599269e+00,1.591565701822379997e-01
8.046421743311553687e-01,3.615198110487054528e-01,9.360938499596329621e-01,4.361026382478003782e-01
9.437121588222150415e-01,3.869645719158754105e-01,1.010710641843546087e+00,4.849753251043167346e-01
8.570760614519100651e-01,2.162581115759684147e-01,9.807673782669455997e-01,3.084970708977393672e-01
9.878048741522168497e-01,1.795106392312429966e-01,9.941861575316975896e-01,2.820336848661679219e-01
4.870809011719464676e-01,5.786696682591878638e-01,6.107086241915563596e-01,6.207320007371996962e-01
6.293667202953575623e-01,8.932670950521742759e-01,7.010192230985080597e-01,9.182926373427721112e-01
4.215160022039265292e-02,5.540609417602784248e-01,1.649398633112617030e-01,5.963677489256942188e-01
4.856697652960619838e-01,8.994533170706503489e-02,4.919898481353763842e-01,2.328917548438691476e-01
3.813545664165890470e-01,2.835792430456430813e-01,3.903515857960739854e-01,3.276467329020552599e-01
7.556442604416857556e-01,6.073364250961413302e-02,8.761287458660311778e-01,7.470415137616884249e-02
4.061751185095517913e-01,3.952549771511759680e-01,5.138861943805393961e-01,5.284576679445310843e-01
1.631420016920850924e-01,6.432595742220217350e-01,2.357327689884406996e-01,7.707620979538578609e-01
6.367624103559268445e-01,0.000000000000000000e+00,7.157577780076949114e-01,4.914588180703984011e-02
7.442645339475828514e-01,2.257151176709025486e-01,8.096342914695877635e-01,3.051703345761003217e-01
9.344458113252688269e-01,3.901073969171015010e-01,1.012473873958349646e+00,4.879081972656341692e-01
2.926745574744659129e-01,4.520420400535671290e-01,4.224034622969997654e-01,4.771752089937442709e-01
6.656164042301653261e-01,2.616043866729354447e-02,7.118108953902835268e-01,3.389358601277989852e-02
1.375560847775102458e-01,4.509350643256643254e-02,1.626394513918114626e-01,9.246020726001968892e-02
4.949214426163355829e-01,1.815027720854785198e-01,6.384113657033213540e-01,2.087455917887689194e-01
4.544919007449297332e-01,4.375691559439938150e-01,4.997686916665335932e-01,5.735743439517528852e-01
4.590176267548664590e-01,8.478344430116159236e-01,4.970410755309679907e-01,9.692326100967335600e-01
3.289818164584907834e-01,3.495745469096965541e-02,4.024059813789826467e-01,7.066500454414149923e-02
5.012013638070178523e-01,6.903173986281472274e-01,6.470122088749752365e-01,8.080090351898281398e-01
3.638978546383072610e-01,2.645554266263940302e-01,4.958299097971100577e-01,3.639434102721695319e-01
9.276257476125336632e-02,8.758198516683253221e-01,2.267490366286913361e-01,9.367063955912688922e-01
8.662611406433007311e-01,7.710977531475219360e-01,8.704829686794410826e-01,7.844475140954979553e-01
6.143198249392962662e-01,7.377902342442317352e-01,7.579934325393149486e-01,8.710500562152352355e-01
3.785645081676267121e-02,4.327143131155459232e-01,9.476989199935384467e-02,5.621612236240780547e-01
