6.513988971710205078e-01,2.835508882999420166e-01,7.410389184951782227e-01,3.539623916149139404e-01
5.691093802452087402e-01,8.566341996192932129e-01,6.391112208366394043e-01,9.771650433540344238e-01
4.921878874301910400e-01,8.722251653671264648e-01,6.056204438209533691e-01,9.762297868728637695e-01
2.959094569087028503e-02,2.028069496154785156e-01,1.137313693761825562e-01,2.503306567668914795e-01
4.539653062820434570e-01,8.854541927576065063e-02,5.680140256881713867e-01,1.707842648029327393e-01
7.795251160860061646e-02,7.571566104888916016e-01,1.091490313410758972e-01,8.285202980041503906e-01
4.470041021704673767e-02,2.301479130983352661e-01,1.566258966922760010e-01,2.886938154697418213e-01
1.709461212158203125e-01,7.039170265197753906e-01,2.268726229667663574e-01,7.733738422393798828e-01
5.028070211410522461e-01,9.477518796920776367e-01,5.270417928695678711e-01,1.011997342109680176e+00
7.506089806556701660e-01,4.309932589530944824e-01,7.815186381340026855e-01,5.416170954704284668e-01
8.301021456718444824e-01,2.950569987297058105e-01,8.334510922431945801e-01,3.958792090415954590e-01
4.992437064647674561e-01,4.029805362224578857e-01,5.857584476470947266e-01,4.523964226245880127e-01
2.979058921337127686e-01,5.298192501068115234e-01,3.491988480091094971e-01,6.184825897216796875e-01
6.979013085365295410e-01,6.047208905220031738e-01,7.176050543785095215e-01,6.055442690849304199e-01
9.055697917938232422e-01,8.497345447540283203e-01,9.420528411865234375e-01,8.991134166717529297e-01
6.290453672409057617e-01,3.929600119590759277e-01,7.263859510421752930e-01,5.218722224235534668e-01
8.351959586143493652e-01,2.714871466159820557e-01,9.491778016090393066e-01,3.337270915508270264e-01
2.455043047666549683e-01,1.292897611856460571e-01,3.248638510704040527e-01,1.473186165094375610e-01
7.368217110633850098e-01,0.000000000000000000e+00,7.482591271400451660e-01,6.943016499280929565e-02
1.783949434757232666e-01,4.748038351535797119e-01,2.578505575656890869e-01,5.419775247573852539e-01
6.051735281944274902e-01,4.188063740730285645e-01,7.094380259513854980e-01,4.365876317024230957e-01
3.814209997653961182e-02,4.081030189990997314e-01,8.893625438213348389e-02,4.391719996929168701e-01
1.002809703350067139e-01,2.286300361156463623e-01,1.584382057189941406e-01,3.069172799587249756e-01
