5.000000000000000409e-06,9.139045006777245517e-01,8.881615323836318521e-02,9.564706706345017517e-01,5.000000000000000409e-06,9.039391547912145608e-01,9.811544093821056300e-02,9.662643531336112535e-01
7.883602158773569957e-02,8.934763025561145433e-01,9.505916476238146506e-02,9.736733073480571266e-01,6.911969464544569230e-02,8.845170439310678923e-01,1.048238360417205750e-01,9.819244163843880990e-01
4.138900129663321548e-01,6.822892038874726062e-01,4.431481437848246441e-01,7.740259542885790101e-01,4.042829577071098690e-01,6.729089303563388080e-01,4.521669183503269074e-01,7.833497845877244181e-01
1.800987519824873428e-01,4.773780298545238221e-01,2.110310807308858339e-01,5.447796025150078991e-01,1.706498114197552707e-01,4.694287581033709245e-01,2.203697040078620994e-01,5.531544107394157361e-01
2.696378434108949104e-02,5.577942013296407486e-01,6.618426570511055929e-02,5.871759859712277763e-01,1.906319078478226070e-02,5.488223985432785224e-01,7.614129525719429137e-02,5.966470538201024132e-01
8.165209526407641860e-01,2.004013754624707142e-02,8.375305905945903406e-01,6.922410039713325358e-02,8.035523527165367996e-01,7.572398166760643638e-03,8.514096537284673305e-01,8.286417473861383554e-02
6.418871337055274129e-01,6.582398960099340446e-01,7.290629941799737779e-01,6.966865719060972850e-01,6.242680973026913938e-01,6.404156842993792287e-01,7.479254585410334277e-01,7.154219012209281914e-01
6.926326946663233786e-01,1.422937611770028199e-01,7.237455065700880708e-01,1.743078863636422504e-01,6.776551225392651867e-01,1.279106361187419549e-01,7.377620953432743045e-01,1.890373338856722873e-01
5.994677046768950301e-01,3.125064759278680659e-01,6.957289647516990971e-01,4.106020846277386172e-01,5.839703853461726268e-01,2.968332977744497780e-01,7.109400741864656537e-01,4.241076999368590950e-01
2.310067569578770907e-01,3.741802898105913155e-01,3.232091224315787326e-01,4.577257970052371894e-01,2.225965911657283580e-01,3.694307560353210507e-01,3.323647659081223615e-01,4.664638271292751437e-01
1.406008939678896896e-01,5.676473544055846837e-03,1.826912881551105705e-01,9.882620845674894294e-02,1.378223866379494345e-01,1.633553757371552671e-03,1.912794386410077707e-01,1.082670141465650882e-01
